File Path,Status,Result
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5\NGL04ENS_0707_高新技术产业开发区办公大楼_政府机构 (2).WAV,Success,"[('Vehicle', 0.25946063), ('Train', 0.20594485), ('Rail transport', 0.15530221), ('Railroad car, train wagon', 0.14382088), ('Animal', 0.13370612)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AHA_6218J_0612_厦门市园林植物园_市内公园 (146).wav,Success,"[('Environmental noise', 0.37831268), ('Bird vocalization, bird call, bird song', 0.31231603), ('Bird', 0.30382192), ('Chirp, tweet', 0.23075673), ('Insect', 0.21539876)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AWA6292-0922-观河大院-居民区3.wav,Success,"[('Outside, rural or natural', 0.16198187), ('Vehicle', 0.14648317), ('Bird', 0.1448785), ('Insect', 0.07529954), ('Bird vocalization, bird call, bird song', 0.061714906)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AWA6292_0328_儋阳楼_市郊公园 (10).wav,Success,"[('Insect', 0.576445), ('Cricket', 0.5020745), ('Animal', 0.11180837), ('Environmental noise', 0.06711869), ('Fly, housefly', 0.064501815)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AHA_6218J_0613_海峡国际社区_住宅区 (16).wav,Success,"[('Environmental noise', 0.6587819), ('Bird', 0.15171768), ('Bird vocalization, bird call, bird song', 0.14358838), ('Insect', 0.119779326), ('Animal', 0.09753544)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AHA_6218J_0613_海峡国际社区_住宅区 (17).wav,Success,"[('Environmental noise', 0.6406084), ('Bird', 0.14205602), ('Insect', 0.13399899), ('Bird vocalization, bird call, bird song', 0.13297997), ('Animal', 0.08678413)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AHA_6218J_0528_汀溪镇政府_政府部门 (55).wav,Success,"[('Frog', 0.4609309), ('Environmental noise', 0.16094995), ('Cricket', 0.1390313), ('Croak', 0.12435379), ('Insect', 0.11441421)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AHA_6218J_0613_海峡国际社区_住宅区 (14).wav,Success,"[('Environmental noise', 0.5664278), ('Bird vocalization, bird call, bird song', 0.21007742), ('Bird', 0.18976486), ('Insect', 0.17697644), ('Chirp, tweet', 0.096232995)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AWA6292-0922-观河大院-居民区3579.wav,Success,"[('Bird vocalization, bird call, bird song', 0.41639534), ('Bird', 0.40359026), ('Chirp, tweet', 0.35888764), ('Insect', 0.20045511), ('Cricket', 0.1593601)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AHA_6218J_0612_厦门市园林植物园_市内公园 (149).wav,Success,"[('Environmental noise', 0.40504006), ('Bird vocalization, bird call, bird song', 0.25929028), ('Bird', 0.23554452), ('Insect', 0.19930564), ('Cricket', 0.17088293)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AHAI6218J_0728_龙庭社区_居民区 (22).wav,Success,"[('Raindrop', 0.42238948), ('Rain', 0.34400615), ('Rain on surface', 0.20495512), ('Stream', 0.20330365), ('Pour', 0.16835473)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AHA_6218J_0528_汀溪镇政府_政府部门 (59).wav,Success,"[('Frog', 0.4593455), ('Cricket', 0.2518806), ('Insect', 0.24474864), ('Environmental noise', 0.13321742), ('Croak', 0.1180226)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AWA6292_0328_儋阳楼_市郊公园 (11).wav,Success,"[('Insect', 0.74216014), ('Cricket', 0.7165441), ('Environmental noise', 0.07443916), ('Bee, wasp, etc.', 0.07068032), ('Animal', 0.06134732)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AWA6292_0328_儋阳楼_市郊公园 (12).wav,Success,"[('Cricket', 0.7121671), ('Insect', 0.6831647), ('Environmental noise', 0.07342103), ('Animal', 0.036370315), ('Bird', 0.035462998)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\AWA6292_0328_儋阳楼_市郊公园 (13).wav,Success,"[('Cricket', 0.67867357), ('Insect', 0.6750308), ('Environmental noise', 0.11159681), ('Animal', 0.049832545), ('Bee, wasp, etc.', 0.048399564)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\CL-101A_0814_户县滨河商务中心_政府机构 (23).wav,Success,"[('Bird', 0.5576622), ('Chirp, tweet', 0.44703823), ('Bird vocalization, bird call, bird song', 0.39452097), ('Animal', 0.26394376), ('Speech', 0.15837751)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\NGL04ENS_0706_湖南高速铁路职业技术学院_居民区 (19).WAV,Success,"[('Environmental noise', 0.44409415), ('Bird vocalization, bird call, bird song', 0.34679112), ('Bird', 0.27060747), ('Insect', 0.26001418), ('Cricket', 0.18575038)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\NGL04ENS_0707_高新技术产业开发区办公大楼_政府机构 (3).WAV,Success,"[('Bird vocalization, bird call, bird song', 0.39399415), ('Insect', 0.35716358), ('Chirp, tweet', 0.34613097), ('Cricket', 0.29380494), ('Bird', 0.27345097)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\NGL04ENS_0716_高新技术产业开发区办公大楼_政府机构 (11).WAV,Success,"[('Bird vocalization, bird call, bird song', 0.4453786), ('Environmental noise', 0.37364173), ('Bird', 0.32397187), ('Chirp, tweet', 0.29945976), ('Insect', 0.27680188)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\NGL04ENS_0706_湖南高速铁路职业技术学院_居民区 (13).WAV,Success,"[('Bird vocalization, bird call, bird song', 0.53821874), ('Bird', 0.36665437), ('Environmental noise', 0.35849187), ('Chirp, tweet', 0.3341945), ('Insect', 0.3201689)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\NGL04 ENS_0802_禄口区林业局_政府单位 (2).WAV,Success,"[('Environmental noise', 0.7388042), ('Bird vocalization, bird call, bird song', 0.17796111), ('Bird', 0.17502691), ('Train', 0.13906376), ('Outside, rural or natural', 0.13763078)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\NGL04 ENS_0802_禄口区林业局_政府单位 (3).WAV,Success,"[('Environmental noise', 0.5629427), ('Insect', 0.1348295), ('Bird vocalization, bird call, bird song', 0.11306158), ('Bird', 0.1091749), ('Cricket', 0.0863408)]"
D:\声纹测试库-amp-amp\自然声\注册音库\虫鸟混合\5-15\NGL04ENS_0706_湖南高速铁路职业技术学院_居民区 (16).WAV,Success,"[('Insect', 0.66895854), ('Cricket', 0.6439241), ('Environmental noise', 0.3281797), ('Bird vocalization, bird call, bird song', 0.13190818), ('Bird', 0.11481532)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\20240405040700.wav,Success,"[('Rain', 0.47496313), ('Pink noise', 0.37453538), ('Rain on surface', 0.29748634), ('Thunder', 0.18992081), ('Thunderstorm', 0.18040816)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\42011732004220240331032700030101-2.wav,Success,"[('Rain', 0.45182753), ('Rain on surface', 0.30389735), ('Raindrop', 0.21141106), ('Pink noise', 0.1328843), ('Vehicle', 0.10692011)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\42011732004220240331015500030101-3.wav,Success,"[('Thunder', 0.84056044), ('Rain', 0.7683294), ('Thunderstorm', 0.76192075), ('Rain on surface', 0.52208173), ('Raindrop', 0.32903823)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\AHAI6218J_0702_鑫远尚玺_居民区 (1).wav,Success,"[('Rain', 0.39252234), ('Rain on surface', 0.23111135), ('Raindrop', 0.22521137), ('Pink noise', 0.2119363), ('Rustle', 0.11033937)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\20240401143108.wav,Success,"[('Rain on surface', 0.486772), ('Rain', 0.3902086), ('Raindrop', 0.31893378), ('Fire', 0.16019973), ('Vehicle', 0.058507852)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\20240401143128.wav,Success,"[('Rain on surface', 0.49654922), ('Rain', 0.40666866), ('Raindrop', 0.3265288), ('Fire', 0.18069437), ('Vehicle', 0.06785253)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\20240405040639.wav,Success,"[('Pink noise', 0.5870137), ('Rain', 0.2100428), ('Rain on surface', 0.1212972), ('Waterfall', 0.098328285), ('Outside, rural or natural', 0.0963204)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\AHAI6218J_0728_龙庭社区_居民区 (6).wav,Success,"[('Vehicle', 0.35992992), ('Rain', 0.20837843), ('Stream', 0.186153), ('Raindrop', 0.1635722), ('Rain on surface', 0.14143112)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\AWA6292-0331-海峡国际社区-居民区 (124).wav,Success,"[('Rain', 0.6698197), ('Rain on surface', 0.6558673), ('Raindrop', 0.54208624), ('Vehicle', 0.08199013), ('Thunder', 0.028975107)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\AHAI6218J_0728_龙庭社区_居民区 (22).wav,Success,"[('Raindrop', 0.42238948), ('Rain', 0.34400615), ('Rain on surface', 0.20495512), ('Stream', 0.20330365), ('Pour', 0.16835473)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\AWA6292_0601_玉树州残疾人康复服务中心_功能区 (23).wav,Success,"[('Rain', 0.27512634), ('Rain on surface', 0.19660097), ('Pink noise', 0.19151802), ('Raindrop', 0.12809041), ('Stream', 0.110507265)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\AWA6292_0328_沿山社区 (24).wav,Success,"[('Rain', 0.77717006), ('Rain on surface', 0.6766666), ('Raindrop', 0.49433035), ('Thunder', 0.4059295), ('Thunderstorm', 0.38101435)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\AWA6292_0704_黄南州监察委员会_功能区 (65).wav,Success,"[('Rain on surface', 0.59783685), ('Rain', 0.51504713), ('Raindrop', 0.38626912), ('Fire', 0.22602457), ('Vehicle', 0.13373032)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\AWA6292_0606_海晏县自然资源局_功能区 (4).wav,Success,"[('Rain', 0.45177042), ('Rain on surface', 0.37760916), ('Raindrop', 0.28542414), ('Vehicle', 0.09176165), ('Pink noise', 0.083031595)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\AWA6292_0606_海晏县自然资源局_功能区 (35).wav,Success,"[('Rain', 0.4755493), ('Rain on surface', 0.46279472), ('Raindrop', 0.32425746), ('Vehicle', 0.10049863), ('Fire', 0.057539996)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\AWA6292_0606_海晏县自然资源局_功能区 (5).wav,Success,"[('Rain', 0.5765719), ('Rain on surface', 0.5513242), ('Raindrop', 0.40411136), ('Vehicle', 0.11867938), ('Speech', 0.042912006)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\AWA6292_0613_果洛国和源商贸有限公司_功能区 (58).wav,Success,"[('Rain', 0.2832126), ('Rain on surface', 0.28099334), ('Vehicle', 0.26850897), ('Raindrop', 0.1358059), ('Aircraft', 0.10793232)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\AWA6292_0606_海晏县自然资源局_功能区 (3).wav,Success,"[('Rain', 0.52689224), ('Rain on surface', 0.5248638), ('Raindrop', 0.35157746), ('Vehicle', 0.10016512), ('Fire', 0.038932353)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\sthjj03230030.wav,Success,"[('Pink noise', 0.7982344), ('Rain', 0.2122036), ('White noise', 0.13437068), ('Rain on surface', 0.10284186), ('Waterfall', 0.08451201)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\CL101_20240727_高昌区亚尔镇大桃儿沟 _居民区 (758).WAV,Success,"[('Rain', 0.58129424), ('Rain on surface', 0.46731225), ('Raindrop', 0.34761897), ('Speech', 0.18534826), ('Pink noise', 0.16824958)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\CL101_0905_安康学院_市内学校 (1994).WAV,Success,"[('Rain', 0.6520124), ('Rain on surface', 0.6382466), ('Raindrop', 0.4462467), ('Vehicle', 0.05796965), ('Waterfall', 0.041312005)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\AWA6292_0717_长白山环境监测中心_政府机构 (164).wav,Success,"[('Rain', 0.6023518), ('Rain on surface', 0.5562762), ('Raindrop', 0.4772788), ('Vehicle', 0.084487185), ('Pink noise', 0.051416617)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\sthjj03230029.wav,Success,"[('Pink noise', 0.6862715), ('Rain', 0.18105888), ('White noise', 0.113773085), ('Rain on surface', 0.09084879), ('Waterfall', 0.090771295)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\wav20240315000234.wav,Success,"[('Rain', 0.6649973), ('Rain on surface', 0.631911), ('Raindrop', 0.5617039), ('Vehicle', 0.08473979), ('Thunder', 0.036936324)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\wav20240315000254.wav,Success,"[('Rain', 0.6591851), ('Rain on surface', 0.63232267), ('Raindrop', 0.5504397), ('Vehicle', 0.07496104), ('Train', 0.040827196)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\wav20240315000334.wav,Success,"[('Rain', 0.6837499), ('Rain on surface', 0.63761234), ('Raindrop', 0.6027115), ('Vehicle', 0.05527131), ('Stream', 0.03810572)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\wav20240315000504.wav,Success,"[('Rain', 0.61174184), ('Rain on surface', 0.604907), ('Raindrop', 0.4571634), ('Vehicle', 0.08024249), ('Train', 0.042957082)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\wav20240315000314.wav,Success,"[('Rain', 0.6170715), ('Rain on surface', 0.59964645), ('Raindrop', 0.5167309), ('Vehicle', 0.08135644), ('Stream', 0.040673014)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\wav20240315000444.wav,Success,"[('Rain', 0.6094513), ('Rain on surface', 0.5968344), ('Raindrop', 0.45770788), ('Vehicle', 0.10758559), ('Thunder', 0.04837301)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\wav20240315000534.wav,Success,"[('Rain', 0.6362479), ('Rain on surface', 0.62094945), ('Raindrop', 0.4949425), ('Vehicle', 0.09791124), ('Fire', 0.044750012)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雨声\5-15\wav20240315000634.wav,Success,"[('Rain', 0.70230794), ('Rain on surface', 0.69633865), ('Raindrop', 0.5893303), ('Vehicle', 0.07309247), ('Thunder', 0.043929223)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\42010131003820240331001800030101-2.wav,Success,"[('Thunder', 0.5581637), ('Thunderstorm', 0.38681766), ('Rain', 0.277851), ('Vehicle', 0.21565853), ('Rain on surface', 0.085937)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\42010131003820240331002200030101-3.wav,Success,"[('Thunder', 0.7687274), ('Thunderstorm', 0.5899759), ('Rain', 0.40533084), ('Rain on surface', 0.110060655), ('Raindrop', 0.08424187)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\AHAI6218J_0429_龙庭社区_居民区 (37).wav,Success,"[('Thunder', 0.5899644), ('Thunderstorm', 0.42700887), ('Rain', 0.3041202), ('Raindrop', 0.13845657), ('Vehicle', 0.09508715)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\AHAI6218J_0429_砚瓦池社区_居民区 (31).wav,Success,"[('Vehicle', 0.18626384), ('Thunder', 0.13394317), ('Eruption', 0.1154222), ('Thunderstorm', 0.069305606), ('Explosion', 0.06868496)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\42010133004720240402043900030101-3.wav,Success,"[('Thunder', 0.85832274), ('Thunderstorm', 0.7672092), ('Rain', 0.5999163), ('Rain on surface', 0.17569609), ('Rustle', 0.16353182)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\AHAI6218J_0424_中南村_居民区 (3).wav,Success,"[('Thunder', 0.7502345), ('Thunderstorm', 0.65015906), ('Rain', 0.5885401), ('Rain on surface', 0.28980622), ('Raindrop', 0.2530141)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\42010131003820240331004700030101-3.wav,Success,"[('Thunder', 0.9042335), ('Rain', 0.8536462), ('Thunderstorm', 0.8328331), ('Rain on surface', 0.5970403), ('Raindrop', 0.29428697)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\AHAI6218J_0429_火星镇_居民区 (30).wav,Success,"[('Thunder', 0.85413736), ('Rain', 0.786939), ('Thunderstorm', 0.779026), ('Rain on surface', 0.4919771), ('Raindrop', 0.372771)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\AWA6292_0613_果洛国和源商贸有限公司_功能区 (48).wav,Success,"[('Thunder', 0.58126664), ('Thunderstorm', 0.3782824), ('Rain', 0.16726683), ('Explosion', 0.06513792), ('Raindrop', 0.05529417)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\AWA6292_0622_果洛国和源商贸有限公司_功能区 (36).wav,Success,"[('Thunder', 0.55317503), ('Thunderstorm', 0.35539204), ('Rain', 0.16534704), ('Vehicle', 0.07270984), ('Raindrop', 0.057278726)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\CL101_0707_广电佳园_居民区(3).wav,Success,"[('Thunder', 0.63364077), ('Thunderstorm', 0.5245621), ('Rain', 0.39409667), ('Speech', 0.30936572), ('Rain on surface', 0.1267433)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\CL-101A_0403_金地湖城大境天锦_居民区 (11).wav,Success,"[('Thunder', 0.75452065), ('Thunderstorm', 0.58413684), ('Rain', 0.3376325), ('Speech', 0.12497822), ('Rustle', 0.0918444)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\AWA6292___0528_玉树州残疾人康复服务中心_功能区 (48).wav,Success,"[('Thunder', 0.42224067), ('Thunderstorm', 0.2670609), ('Rain', 0.18884392), ('Eruption', 0.101168245), ('Vehicle', 0.058531206)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\CL101_0707_广电佳园_居民区(12).wav,Success,"[('Thunder', 0.77321637), ('Thunderstorm', 0.5777505), ('Rain', 0.25155237), ('Raindrop', 0.083591565), ('Rustle', 0.07486728)]"
D:\声纹测试库-amp-amp\自然声\注册音库\雷声\5-15\CL-101A_0403_金地湖城大境天锦_居民区 (12).wav,Success,"[('Thunder', 0.8966857), ('Thunderstorm', 0.8247815), ('Rain', 0.72833073), ('Rain on surface', 0.31847376), ('Raindrop', 0.20060162)]"
D:\声纹测试库-amp-amp\自然声\注册音库\风声\5-15\AWA6292-0318- 塔城地区生态环境局-办公场所-统计积分录音 (11).wav,Success,"[('Vehicle', 0.26325697), ('Silence', 0.093718216), ('White noise', 0.06887439), ('Field recording', 0.05462853), ('Car', 0.05263411)]"
D:\声纹测试库-amp-amp\自然声\注册音库\风声\5-15\AWA6292-0318- 塔城地区生态环境局-办公场所-统计积分录音 (15).wav,Success,"[('Vehicle', 0.40884528), ('Car', 0.12608574), ('Outside, urban or manmade', 0.052712042), ('Field recording', 0.05015907), ('White noise', 0.04599041)]"
D:\声纹测试库-amp-amp\自然声\注册音库\风声\5-15\AWA6292-0907-地区生态环境局-办公场所-统计积分录音 (1483).wav,Success,"[('Pink noise', 0.47586763), ('Outside, rural or natural', 0.13776875), ('Vehicle', 0.12437073), ('White noise', 0.09633908), ('Rustle', 0.07672436)]"
D:\声纹测试库-amp-amp\自然声\注册音库\风声\5-15\AWA6292-0318- 塔城地区生态环境局-办公场所-统计积分录音 (18).wav,Success,"[('Vehicle', 0.45930263), ('Field recording', 0.2939339), ('Fixed-wing aircraft, airplane', 0.12940423), ('Aircraft', 0.126812), ('Outside, rural or natural', 0.097437225)]"
D:\声纹测试库-amp-amp\自然声\注册音库\风声\5-15\AWA6292-0318- 塔城地区生态环境局-办公场所-统计积分录音 (13).wav,Success,"[('Vehicle', 0.17643854), ('Silence', 0.09330851), ('White noise', 0.0517734), ('Car', 0.04613793), ('Outside, rural or natural', 0.040443122)]"
